airTemp,waterTemp,salinity,pH,turbidity,sunRadiation,rainfall,rainfall24,rainfall48,rainfall72,windDirection,windStrength,UBB/37,UBB/22,EC,EN,PA,SA,CP,numBathers,numChildren,numDogs,numSeagull,numPigeons,beachUnclean,seaSurfaceUnclean,wellspring,coasalSorce,seaTurbidity
25,21,22.46,7.96,0.9,0,0,0,0,0,28,0.4,456,520,130,40,10,15,6,0,0,0,0,0,1,0,0,4,0
25,25,24.91,7.99,0.9,0,0,0,0,0,28,0.4,924,1000,84,23,20,3,11,0,0,0,0,0,1,0,0,2,0
25,25,25.13,7.92,1,0,0,0,0,0,28,0.4,768,920,1300,650,260,1,80,2,0,0,0,0,0,0,0,0,0
25,25,36.04,8.04,1.5,0,0,0,0,0,0,0,472,480,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0
25,25,35.76,7.78,1,0,0,0,0,0,0,0,512,560,55,12,0,3,1,4,0,0,0,0,0,0,0,0,0
23,23,33.98,8.04,0.9,447.66,0,0,0,0,30,0.2,488,325,18,3,3,0,0,0,0,0,5,0,1,0,1,0,0
23,23,36.55,8.07,1,138.87,0,0,0,0,20,0.1,480,856,40,100,10,2,4,0,0,0,0,0,0,0,1,0,0
23,23,33,8.04,0.9,534.53,0,0,0,0,20,0.1,1112,1000,650,50,30,1,7,12,0,0,0,0,0,0,0,0,0
26,23,35.66,8.03,1.1,487.15,0,0,0,0,20,0.1,632,704,28,6,4,1,1,5,0,0,0,0,0,0,0,0,0
26,23,36.8,8.02,1.5,610.54,0,0,0,0,20,0.1,527,480,38,20,10,0,10,4,1,0,0,0,1,0,0,0,0
31,24,32,8.04,0.9,957.2,0,0,0,0,18,1.4,296,408,10,5,8,5,4,1,0,0,40,0,0,0,1,0,0
31,23,35.11,8.06,1.1,961.64,0,0,0,0,18,1.4,2001,2001,25,17,260,10,2,40,0,0,0,0,0,0,1,0,0
31,25,34.77,8.06,1.8,964.46,0,0,0,0,18,1.4,536,712,260,50,40,100,10,400,30,0,0,0,0,0,0,0,0
31,25,36.35,8.08,0.9,968.09,0,0,0,0,20,1.1,1048,1256,8,2,1,6,2,200,15,0,0,0,0,0,0,0,0
31,25,37.13,8.06,1.2,920.06,0,0,0,0,20,1.1,1116,1300,60,140,10,2,4,250,10,0,0,0,0,0,0,0,0
28,23,23.32,8.03,1,775.17,0,0,0,0,20,1.6,192,352,7,2,0,0,2,12,0,0,20,0,1,2,0,3,0
28,26,34.92,8.1,1.3,760.51,0,0,0,0,20,1.6,960,1100,18,30,4,100,7,57,1,0,0,0,0,0,0,0,0
28,26,36.02,8.1,2.2,739.89,0,0,0,0,20,1.6,632,720,66,28,16,4,1,20,0,0,0,0,0,0,0,2,0
28,26,36.59,8.1,1.8,716.31,0,0,0,0,20,1.6,327,690,4,3,0,1,0,52,2,0,0,0,0,0,0,0,0
28,26,36.61,8.13,2,683.9,0,0,0,0,20,1.8,640,880,30,40,0,12,3,66,0,0,0,0,0,0,0,0,0
32,23,32.36,7.91,0.6,265,0,0,0,0,20,1,240,200,18,130,0,4,1,40,0,0,5,0,0,3,1,0,0
31,23,36.64,7.96,0.9,265,0,0,0,0,20,1,2001,2001,52,60,25,25,8,80,0,0,0,0,0,0,1,0,0
31,23,36.82,7.99,5,265,0,0,0,0,20,1,2001,2001,390,100,6,30,18,700,15,0,0,0,0,3,0,0,0
31,23,36.93,7.99,1.8,265,0,0,0,0,22,0.6,640,1220,15,5,20,10,1,400,10,0,0,0,0,0,0,0,0
31,23,36.64,8.01,2,265,0,0,0,0,22,0.6,350,450,70,42,2,0,8,300,10,0,0,0,1,0,0,0,0
25,21,28.58,7.99,0.7,0,0,0,0,0,32,0.2,200,240,25,10,0,0,1,0,0,0,0,0,0,0,0,0,0
26,24,35.42,7.98,1.4,0,0,0,0,0,32,0.2,1800,1600,150,25,1,13,3,0,0,0,0,0,0,0,0,0,0
25,23.5,34.62,8,2.5,0,0,0,0,0,32,0.2,880,1120,260,180,30,18,35,7,1,0,0,0,0,0,0,0,0
25,24,36.6,7.97,3,0,0,0,0,0,32,0.2,640,880,15,12,12,12,1,0,0,0,0,0,0,0,0,0,0
24.5,24.5,36.15,8,1,0,0,0,0,0,32,1.5,640,560,100,30,0,0,8,2,0,0,0,0,0,0,0,0,0
27,21,22.89,7.92,0.8,0,0,0,0,0,30,0.3,270,400,3,11,0,1,2,0,0,0,0,0,1,0,0,3,0
27,24.5,36.39,7.94,0.5,0,0,0,0,0,30,0.3,560,720,32,6,5,0,1,0,0,0,0,0,0,0,0,0,0
27,24.5,32.89,7.91,1.5,0,0,0,0,0,30,0.3,280,400,130,45,5,2,4,0,0,0,0,0,0,0,0,0,0
27,24.5,36.7,7.95,1,0,0,0,0,0,30,0.3,440,400,15,6,30,7,1,0,0,0,0,0,0,0,0,0,0
27,24.5,35.36,7.75,1.8,0,0,0,0,0,32,0.7,120,1040,36,5,0,0,3,0,0,0,0,0,0,0,0,0,0
27.2,21.4,29.8,7.94,2,407.72,0,0,0,0,4,1.2,720,1200,50,20,20,2,1,0,0,0,5,0,1,0,1,1,0
26,23.5,35.17,7.93,1.2,444.28,0,0,0,0,4,1.2,400,560,80,100,0,1,1,0,0,0,15,0,0,0,0,0,0
26,24,36.63,7.99,1,459.95,0,0,0,0,4,1.2,1600,1800,85,40,0,10,6,2,0,0,12,10,0,0,0,0,0
26,23,37.38,7.97,1.1,478.22,0,0,0,0,10,0.4,140,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26.2,23.2,37.5,8,0.8,512.17,0,0,0,0,10,0.4,100,250,70,150,3,10,16,1,0,0,0,0,0,0,0,0,0
31,26,35.92,8.09,0.6,969.01,0,0,0,0,20,1.3,400,960,8,25,0,3,12,2,0,0,150,0,2,3,0,0,0
31,26,36.71,8.1,3,961.35,0,0,0,0,20,1.3,2001,2001,130,35,10,1,8,27,0,0,10,0,0,2,0,0,0
31,27,36.73,8.08,0.8,959.43,0,0,0,0,20,1.3,720,800,65,35,11,35,17,80,8,0,0,3,0,0,0,0,1
31,28,36.78,8.08,0.5,955.6,0,0,0,0,18,1.5,880,1200,2,8,1,0,1,90,7,0,0,0,0,0,0,0,0
31,27,33.4,8.08,1,999.54,0,0,0,0,18,1.5,180,140,11,390,0,3,5,37,3,0,0,0,0,2,0,0,0
38,26,34.29,8.09,0.7,559.59,0,0,0,0,16,1.4,400,400,38,22,0,0,4,4,0,0,100,0,0,3,0,0,1
38,26,31.73,8.09,1.5,586.08,0,0,0,0,16,1.4,2001,2001,27,70,2,7,10,22,0,0,0,0,0,0,0,0,0
38,26,35.71,8.13,0.7,594.92,0,0,0,0,16,1.4,480,560,530,130,1,5,15,150,4,0,0,0,0,3,0,0,2
38,26,36.75,8.11,0.9,603.75,0,0,0,0,16,1.4,560,680,1,1,0,15,0,100,3,0,0,0,0,0,0,0,0
38,26,36.63,8.13,0.7,768.31,0,0,0,0,16,1.4,1783,2001,30,150,9,0,10,80,1,0,0,0,0,0,0,0,0
31,25,30.65,8.04,0.9,278,0,0,0,0,22,1,2001,2001,110,13,0,0,10,8,0,0,4,0,1,0,0,3,0
31,25.5,35.31,8.05,0.9,278,0,0,0,0,22,1,2001,2001,180,80,60,0,80,30,0,0,0,0,0,0,0,2,0
31,25.5,36.02,8.02,12.2,278,0,0,0,0,22,0.8,2001,2001,1300,650,10,0,650,140,2,0,0,0,0,0,0,0,0
31,26,37.01,8.04,2.6,278,0,0,0,0,22,0.8,2001,2001,5,8,0,1,3,73,3,0,0,0,0,0,0,0,0
31,26,37.04,8.08,2.6,278,0,0,0,0,22,0.8,504,872,30,70,6,5,8,70,6,0,0,0,0,0,0,0,0
27,23,30.04,7.98,0.9,0,0,0,0,0,32,0.1,2001,2001,6,25,5,2,2,0,0,0,0,0,0,0,0,0,0
25,24.5,36.27,8.02,0.6,0,0,0,0,0,32,0.1,2001,2001,100,110,0,0,30,0,0,0,0,0,0,0,0,0,0
24.5,23.5,33.13,8,1,0,0,0,0,0,32,0.1,1264,1300,1300,910,8,0,100,5,0,0,0,0,0,0,0,0,0
25.5,25,36.68,8.03,0.9,0,0,0,0,0,32,0.1,2001,2001,12,10,10,1,0,6,0,0,0,0,0,0,0,0,0
24,24.5,36.79,8,0.8,0,0,0,0,0,30,0.2,632,687,40,60,1,2,8,10,0,0,0,0,0,2,0,0,0
25,22,24.94,7.98,0.8,0,0,0,0,0,2,2.4,2001,2001,160,60,13,0,3,0,0,0,0,0,0,0,0,1,0
26,21,25.02,7.95,0.6,0,0,0,0,0,2,2.4,2001,2001,200,80,5,2,12,0,0,0,0,0,0,2,0,0,0
25,22,30.05,7.95,0.7,0,0,0,0,0,2,2.6,440,724,260,520,20,0,28,2,0,1,0,0,1,0,0,0,0
25,24,36.36,7.93,0.8,0,0,0,0,0,2,2.6,476,446,10,6,23,0,1,4,0,0,2,0,0,0,0,0,0
25.5,24,36.38,7.9,0.7,0,0,0,0,0,2,2.6,1760,976,80,45,3,0,10,9,0,0,0,0,0,0,0,0,0
24.2,18.8,22.07,7.94,0.9,426.78,0,0,0,0,0,0,2001,1248,80,30,5,0,8,0,0,0,0,0,2,0,1,1,0
24.9,23.2,33.19,7.97,0.9,457.6,0,0,0,0,0,0,552,728,180,66,4,2,13,0,0,0,10,0,1,0,0,0,0
25,21.6,24.2,7.97,1,470.44,0,0,0,0,0,0,536,296,160,130,4,1,18,3,0,0,15,20,0,0,0,0,0
24.8,24.2,36.47,7.96,0.8,488.42,0,0,0,0,8,0.1,416,436,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
24.9,24.2,37.31,7.97,0.8,516.67,0,0,0,0,8,0.1,52,136,4,30,2,3,4,4,0,0,0,0,0,0,0,0,0
29,24,35.69,8.01,0.9,801.65,0,0,0,0,20,1.3,208,312,15,9,4,0,5,4,0,0,150,0,2,3,0,0,0
29,25,35.36,8.02,1.2,787.42,0,0,0,0,20,1.3,312,824,60,55,2,2,18,18,0,0,0,0,0,0,0,0,0
29,25,35.96,8.03,1.2,782.67,0,0,0,0,20,1.3,768,424,180,650,18,0,50,90,4,0,0,0,0,0,0,0,0
30,26,34.92,8.02,0.7,773.18,0,0,0,0,16,1.4,272,456,5,200,0,0,7,95,6,0,0,0,0,0,0,0,0
30,26,32.99,8.02,0.8,758.95,0,0,0,0,16,1.4,2001,2001,80,420,2,0,16,36,3,0,0,0,0,0,0,0,0
29,25.5,29.49,8.05,0.7,733.2,0,0,0,0,18,1.7,408,664,130,20,8,0,10,5,0,0,37,0,1,2,0,3,0
29,27,31.46,8.11,0.6,718.97,0,0,0,0,18,1.7,312,528,1,8,0,3,12,44,3,0,0,0,0,0,0,0,0
29,27,35.82,8.07,1.2,707.22,0,0,0,0,18,1.7,744,1760,13,100,0,4,10,11,0,0,0,0,0,0,0,0,0
33,27.5,26.27,8.08,0.9,695.46,0,0,0,0,16,1.6,896,1144,2,55,100,0,8,35,1,0,0,0,0,0,0,0,0
33,27.5,28.02,8.1,0.7,663.13,0,0,0,0,16,1.6,224,600,7,35,0,4,0,30,0,0,0,0,0,0,0,0,0
32,24,33.8,7.94,0.7,253,0,0,0,0,22,1,480,460,18,15,0,0,2,21,0,0,0,0,0,0,1,0,0
32,26,36.27,8.02,0.9,253,0,0,0,0,22,0.7,640,720,25,80,10,0,10,67,0,0,0,0,0,0,1,0,0
32,26,37.04,8,0.9,253,0,0,0,0,22,0.7,400,480,1300,230,0,0,10,500,30,0,0,0,0,0,0,0,0
33,26,35.51,8.08,1,253,0,0,0,0,22,1,240,360,9,10,26,3,4,250,10,0,0,0,0,0,0,0,0
33,26,35.64,8.02,1.1,253,0,0,0,0,22,1,260,320,35,50,4,0,6,350,8,0,0,0,0,1,0,0,0
25,22,30.51,8.02,1.1,0,0,0,0,0,32,0.3,120,140,26,32,0,7,10,0,0,0,0,0,0,0,0,0,0
24,25,36.09,8.03,1.2,0,0,0,0,0,32,0.3,400,400,15,26,0,0,8,0,0,0,0,0,0,0,0,0,0
22,25,36.01,8.05,1.2,0,0,0,0,0,32,0.3,250,480,390,650,60,0,10,2,0,0,0,0,0,0,0,0,0
24,24.5,35.85,8.05,0.7,0,0,0,0,0,30,0.4,560,420,10,7,10,3,1,2,0,0,0,0,0,0,0,0,0
23,24.5,36.59,8.01,0.7,0,0,0,0,0,30,0.4,120,320,80,42,3,0,5,1,0,0,0,0,0,0,0,0,0
26.3,21,24.3,8.01,0.8,0,0,0,0,0,2,1.9,140,240,60,20,0,0,3,0,0,0,1,0,1,0,0,1,0
26,24.5,33.92,8.01,0.9,0,0,0,0,0,2,1.9,180,210,4,6,4,0,5,0,0,0,0,0,1,0,0,0,0
26,25,35.79,8.02,0.85,0,0,0,0,0,2,1.9,72,160,28,20,0,3,3,0,0,0,0,0,1,0,0,0,0
25,25,36.68,8.02,1,0,0,0,0,0,2,1.5,120,160,1,5,3,2,1,4,0,0,0,0,1,0,0,0,0
24.5,25,36.57,8,1,0,0,0,0,0,2,1.5,80,100,50,60,2,3,4,6,0,0,0,0,1,0,0,0,0
24.8,21.8,31.03,8.01,1,437.3,0,0,0,0,2,1.3,160,280,40,25,2,2,3,0,0,0,10,0,1,0,1,1,0
23.3,24,36.61,7.98,1.1,472.42,0,0,0,0,2,1.3,80,120,30,25,20,3,1,0,0,0,0,0,0,0,0,1,0
23.4,24.1,36.42,8.01,1,486.47,0,0,0,0,2,1.3,160,144,25,18,8,0,5,3,0,0,0,15,1,0,0,0,0
22.8,24.1,36.71,8.01,1.2,502.86,0,0,0,0,2,1.2,80,100,14,4,0,1,4,1,0,0,25,0,0,0,0,0,0
22.9,24,35.57,8.04,1.2,530.97,0,0,0,0,2,1.2,200,210,6,70,1,9,8,0,0,0,0,0,0,0,0,0,0
31,25,37.13,8.03,1,963.4,0,0,0,0,18,1.5,280,400,13,13,0,2,13,1,0,0,100,0,2,3,2,0,0
30,25,35.69,8.05,1.1,969.44,0,0,0,0,16,1.3,960,1200,5,10,0,2,15,25,0,0,0,0,0,0,0,0,0
30,25,35.98,8.07,1,967.43,0,0,0,0,16,1.3,640,600,50,30,2,0,0,300,10,0,0,0,0,0,1,0,0
30,25,36.81,8.03,1.1,973.47,0,0,0,0,16,1.3,480,560,1,6,15,2,2,200,15,0,0,0,0,0,0,0,0
30,25,35.26,8.02,1,900.86,0,0,0,0,16,1.3,60,72,3,90,0,1,7,250,10,0,0,0,0,0,0,0,0
35,26,35.27,8.09,1,623.44,0,0,0,0,16,1.7,144,130,15,23,3,5,8,13,0,0,0,0,2,0,0,0,0
35,26,34.37,8.09,1,697.16,0,0,0,0,20,1.7,160,304,2,15,0,10,2,23,0,0,0,0,1,0,0,0,0
35,27,35.61,8.08,0.9,667.67,0,0,0,0,20,1.7,280,320,5,7,7,0,30,150,4,0,0,0,0,0,0,0,0
35,27,35.38,8.08,1,717.8,0,0,0,0,20,1.7,100,210,0,3,5,0,3,150,2,0,0,0,0,0,0,0,0
35,27,35.05,8.08,1.1,759.9,0,0,0,0,20,1.7,2001,2001,624,49,0,0,3,100,0,0,0,0,0,0,0,0,0
32,25,26.29,7.79,0.8,217,0,0,0,0,20,1.3,1940,2001,910,10,2,0,3,20,0,1,0,0,1,0,0,4,0
32,27,28.5,7.78,,217,0,0,0,0,20,1.3,2001,2001,200,37,3,10,10,35,0,0,0,0,0,0,0,2,0
32,27,36.45,7.87,6.5,217,0,0,0,0,26,0.2,1800,720,25,126,7,0,35,150,4,0,0,0,0,0,0,0,0
32,27,36.64,7.88,1.3,217,0,0,0,0,26,0.2,1200,2001,12,36,3,1,4,78,2,0,0,0,0,0,0,0,0
32,27,36.48,7.88,1.7,217,0,0,0,0,26,0.2,160,480,13,23,0,0,2,66,1,0,0,0,0,0,0,0,0
24,23,32.17,7.91,0.6,0,0,0,0,0,0,0,480,640,1534,29,12,2,3,0,0,0,0,0,0,0,0,0,0
24,23.5,32.4,7.86,1.3,0,0,0,0,0,0,0,1440,1440,37,36,1,0,5,0,0,0,0,0,0,0,0,0,0
24,23.5,29.01,7.88,1.1,0,0,0,0,0,0,0,2001,2001,1170,715,10,0,65,5,0,1,0,0,0,0,0,0,0
24,26,36.56,7.96,0.7,0,0,0,0,0,4,0.8,2001,640,29,6,8,1,1,2,0,0,0,0,0,0,0,0,0
24,25.5,36.53,7.92,0.8,0,0,0,0,0,4,0.8,320,400,50,23,4,2,2,6,0,0,0,0,0,0,0,0,0
27,20,22.94,7.92,0.5,0,0,0,0,0,2,0.4,240,640,1080,10,3,2,3,0,0,0,0,0,0,0,0,1,0
26,24,35.16,7.9,1.1,0,0,0,0,0,2,0.4,540,800,1430,26,5,2,3,0,0,0,0,0,1,0,0,0,0
25,23,28.2,7.92,0.7,0,0,0,0,0,0,0,720,640,1560,22,15,1,6,5,0,0,0,0,1,0,0,0,0
24,25,35.55,7.7,0.9,0,0,0,0,0,0,0,160,520,64,3,10,0,0,6,0,0,0,0,1,0,0,0,0
24,25,36.84,7.86,0.8,0,0,0,0,0,0,0,400,490,650,25,14,1,4,0,0,0,0,0,1,0,0,0,0
25.3,20.5,23.14,7.87,0.4,404.44,0,0,0,0,32,1.2,2001,2001,480,14,3,0,5,0,0,0,12,0,2,0,1,1,0
24,25,33.75,7.9,0.5,433.09,0,0,0,0,32,1.2,600,450,533,38,34,0,5,0,0,0,5,0,0,0,0,0,0
24.1,25.2,30.32,7.91,0.4,456.54,0,0,0,0,32,1.2,610,520,66,21,0,0,21,4,0,0,10,0,0,0,0,0,0
24,25.6,35.36,7.95,0.7,474.77,0,0,0,0,2,0.4,108,160,40,8,5,2,0,0,0,0,0,0,0,0,0,0,0
24,25.8,36.49,7.95,0.4,513.85,0,0,0,0,2,0.4,160,100,2,29,0,2,4,3,0,0,10,0,0,0,0,0,0
30,26,35.61,7.98,0.6,888.51,0,0,0,0,16,1.6,320,400,3,5,5,6,2,0,0,0,250,0,2,3,0,0,0
30,27,36.22,7.94,0.7,893.75,0,0,0,0,16,1.6,640,960,70,25,0,0,2,2,0,0,1,0,0,2,0,0,0
30,28,36.52,7.92,2.6,688.35,0,0,0,0,16,1.6,360,1120,520,140,6,0,48,79,12,0,0,0,0,2,0,0,1
30,27,35.46,7.94,1.5,659.84,0,0,0,0,20,1.4,560,1440,116,13,23,1,1,172,17,0,0,0,0,0,0,0,0
30,27,35.84,7.92,1.3,621.82,0,0,0,0,20,1.4,2001,2001,54,150,0,0,14,146,9,0,0,0,0,0,0,0,0
31,25,25.3,7.94,0.7,593.36,0,0,0,0,16,1.6,320,640,351,16,30,0,7,1,0,0,80,0,1,2,0,3,0
31,27,33.45,7.94,0.9,549.19,0,0,0,0,16,1.6,640,1480,520,140,2,0,15,45,2,0,0,0,0,2,0,0,0
31,27,34.47,7.92,2.4,519.75,0,0,0,0,30,0.3,2001,560,1300,377,1,0,400,27,0,0,0,0,0,2,0,0,0
31,27,35.2,7.91,1.1,490.31,0,0,0,0,30,0.3,560,400,10,5,8,0,9,46,1,0,0,0,0,0,0,0,0
31,27,,,,408.69,0,0,0,0,30,0.3,1070,320,4,20,4,1,4,50,2,0,0,0,0,0,0,0,0
33,27,35.49,7.91,0.9,282,0,0,0,0,8,0.6,2001,2001,2000,3,10,0,4,3,0,2,150,0,2,3,0,0,0
34,27,36.36,7.96,0.9,282,0,0,0,0,8,0.6,2001,1480,10,3,2,3,2,6,0,0,0,5,0,0,0,0,0
34,28,36.5,7.97,2,282,0,0,0,0,8,0.6,2001,2001,1690,280,2,0,1500,200,18,0,0,0,0,2,0,0,0
34,26,36.7,7.95,1.4,282,0,0,0,0,8,0.6,2001,2001,25,8,0,0,0,97,6,0,0,0,0,0,0,0,0
34,27,36.75,7.94,2.9,282,0,0,0,0,16,0.8,720,720,260,55,7,0,46,112,3,0,0,0,0,0,0,0,0
23.5,23,30.73,7.92,0.8,0,0,0,0,0,4,1.1,1900,480,1430,13,13,5,13,0,0,0,0,0,0,0,0,0,0
24,25,33.61,7.94,0.9,0,0,0,0,0,4,1.1,2001,2001,12,6,2,0,3,1,0,0,0,0,0,0,0,0,0
23,26,36.48,7.97,2.8,0,0,0,0,0,4,1.1,1760,880,70,90,5,0,29,1,0,0,0,0,0,0,0,0,0
23.5,25,36.82,7.96,1.4,0,0,0,0,0,2,1.2,2001,2001,10,7,10,1,0,2,0,0,0,0,0,0,0,0,0
23,25,36.91,7.94,1.3,0,0,0,0,0,2,1.2,768,400,100,40,4,12,4,3,0,0,0,0,0,0,0,0,0
25,22,22.49,7.91,0.7,0,0,0,0,0,2,1.1,992,480,1170,15,3,3,4,6,0,0,0,0,0,0,0,0,0
23,23,30.4,7.9,0.6,0,0,0,0,0,2,1.1,640,240,60,20,12,2,1,0,0,0,0,0,1,0,0,0,0
22,23,29.33,7.93,1,0,0,0,0,0,2,1.1,1150,640,40,15,4,4,5,0,0,0,0,0,1,0,0,0,0
23,25,35.6,7.92,0.8,0,0,0,0,0,2,1.4,768,240,5,1,7,7,0,0,0,0,0,0,1,0,0,0,0
23,25,36.57,7.92,0.9,0,0,0,0,0,2,1.4,1760,560,65,22,12,12,8,0,0,0,0,0,1,0,0,0,0
24.9,19,19.6,7.96,0.8,244.79,0,0,0,0,2,1.3,1024,880,12,18,20,20,12,0,0,0,25,0,2,0,1,1,0
25.2,24.4,35.14,8,1.1,285.32,0,0,0,0,2,1.3,1280,640,20,50,0,0,10,0,0,0,10,0,0,0,0,0,0
25.3,26,35,8.03,0.8,305.58,0,0,0,0,2,1.3,784,260,15,5,0,0,14,3,0,0,15,0,0,0,0,0,0
24.8,26,36.21,8.03,0.7,320.06,0,0,0,0,4,0.5,736,168,4,11,6,6,1,6,0,0,3,0,0,0,0,0,0
24.8,26,36.47,8.05,1.1,360.59,0,0,0,0,4,0.5,1248,450,4,10,0,0,3,3,0,0,0,0,0,0,0,0,0
31,27,34.79,8.07,0.6,525.51,0,0,0,0,20,1.5,1760,2001,3,2,2,10,4,2,0,0,130,10,2,2,0,0,0
31,27,36.03,8.09,1.3,604.2,0,0,0,0,20,1.5,2001,2001,22,50,3,5,5,4,0,0,0,20,0,0,0,0,0
31,27,36.74,8.06,7,630.13,0,0,0,0,20,1.5,2001,1560,650,130,1,12,520,86,5,0,0,0,0,0,0,0,0
31,27,36.78,8.06,1.8,656.07,0,0,0,0,20,1.5,1184,720,2,3,10,23,1,94,4,0,0,0,0,0,0,0,0
31,27,36.46,8.05,2.9,682.01,0,0,0,0,18,1.3,288,80,0,80,0,3,2,117,5,0,0,0,0,2,0,0,0
34,26,36.07,8.03,1.7,289.75,0,0,0,0,22,2.2,256,128,8,8,0,0,4,3,0,0,50,0,2,0,1,0,0
34,26,36.62,8.05,1.1,266.65,0,0,0,0,22,1.9,2001,1200,7,6,0,0,4,20,0,0,0,10,0,0,1,0,0
34,26,36.26,8.04,2.9,275.89,0,0,0,0,22,1.9,1280,560,15,18,0,0,24,150,5,0,0,0,0,1,0,0,1
35,27,36.39,8.05,0.9,257.41,0,0,0,0,22,1.9,2001,880,5,0,1,2,4,100,3,0,0,0,0,2,0,0,0
35,27,36.36,8,1.7,829.42,0,0,0,0,22,1.9,2001,2001,25,30,30,0,6,150,0,0,0,0,0,0,0,0,0
27,26,31.25,7.95,0.65,262,0,0,0,0,30,2.3,2001,2001,3,3,0,1,1,2,0,0,7,0,1,2,0,3,0
27,26,37.58,7.98,0.33,262,0,0,0,0,30,2.3,2001,2001,25,5,0,1,1,11,0,0,0,0,0,0,0,1,0
27,26,37.5,7.98,0.44,262,0,0,0,0,30,2.3,240,1496,80,22,4,0,45,35,0,0,0,0,0,0,0,0,0
27,26,37.09,7.95,0.83,262,0,0,0,0,30,2.8,2001,2001,0,0,2,1,0,26,0,0,0,0,0,0,0,0,0
27,26,37.31,7.99,0.65,262,0,0,0,0,30,2.8,560,512,23,50,7,10,4,43,0,0,0,0,0,0,0,0,0
23,21.5,31.59,7.88,0.64,0,0,0,0,0,32,1.2,704,608,5,15,0,4,0,0,0,0,0,0,1,0,0,0,0
22,23,37.55,7.91,0.48,0,0,0,0,0,32,1.2,1136,956,17,8,0,0,19,0,0,0,0,0,0,0,0,0,0
23,23,37.76,7.96,7.2,0,0,0,0,0,32,1.2,352,560,32,20,0,0,8,5,0,0,0,0,0,0,0,0,0
24,23,37.92,7.93,0.77,0,0,0,0,0,32,0.6,640,688,0,4,0,10,1,0,0,0,0,0,0,0,0,0,0
24.5,23,37.56,7.97,0.42,0,0,0,0,0,32,0.6,528,614,78,60,2,10,4,0,0,0,0,0,0,0,0,0,0
24,21,30.31,7.93,0.79,0,0,0,0,0,2,0.3,368,160,12,11,0,0,3,0,0,0,1,0,2,0,1,0,0
24,23,37.09,7.95,0.89,0,0,0,0,0,2,0.4,370,573,12,6,8,1,3,0,0,0,0,0,0,0,1,0,0
24,23,36.87,7.92,2.8,0,0,0,0,0,2,0.4,470,288,560,80,10,0,14,0,0,0,0,0,1,0,0,0,0
24,22,37.71,7.93,0.63,0,0,0,0,0,2,0.4,320,352,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0
24,23,37.56,7.94,0.94,0,0,0,0,0,2,0.4,184,416,60,28,3,2,8,0,0,0,0,0,0,0,0,0,0
25.1,21.2,31.25,7.99,0.6,39.72,0,0,0,0,2,0.7,376,897,39,13,10,3,9,0,0,0,15,0,2,0,1,1,0
24.9,24,36.89,8,0.49,104.87,0,0,0,0,2,0.7,328,978,77,70,30,5,11,0,0,0,15,30,1,0,0,0,0
24.5,23.9,36.54,7.97,1.6,137.45,0,0,0,0,2,0.7,228,770,52,10,3,1,5,1,0,0,25,10,1,0,0,0,1
24.5,23.8,37.25,8.01,0.57,180.89,0,0,0,0,8,0.5,352,364,12,6,5,1,2,0,0,0,0,0,0,0,0,0,0
23.8,23.2,37.51,8.01,0.99,235.19,0,0,0,0,8,0.5,1300,316,4,25,0,50,3,3,0,0,0,0,1,0,0,0,0
25,26,36.64,8.02,0.78,782.44,0,0,0,0,16,1.5,304,193,0,1,8,1,2,0,0,0,140,0,2,3,0,0,0
27,26,37.39,8.04,0.5,782.08,0,0,0,0,16,1.5,736,504,38,36,6,2,6,5,0,0,0,0,0,0,0,0,0
27,26,37.44,8.01,1.44,781.72,0,0,0,0,16,1.5,1360,720,36,20,1,0,6,157,9,0,0,0,0,2,0,0,1
25,26,37.21,8.01,0.62,781.36,0,0,0,0,16,1.5,496,924,5,5,0,15,0,112,7,0,0,0,0,0,0,0,0
25,26,37.31,8.01,0.5,645.42,0,0,0,0,16,1.5,2001,2001,72,390,130,0,4,126,11,0,0,0,0,0,0,0,0
29,25,27.36,8.01,0.8,554.5,0,0,0,0,22,1.9,736,608,6,12,8,4,1,8,0,0,0,0,1,3,0,2,0
29,27,35.63,8.03,0.8,723.96,0,0,0,0,22,1.9,736,1108,3,7,0,0,0,49,0,0,0,0,0,0,0,0,1
29,27,36.39,8.05,0.58,709.71,0,0,0,0,22,1.9,2001,832,40,26,3,0,37,19,0,0,0,0,0,2,0,1,0
29,27,35.71,8.02,5.2,681.2,0,0,0,0,22,1.9,2001,2001,0,3,0,4,1,39,0,0,0,0,0,2,0,0,0
29,27,35.52,8.03,1.7,664.1,0,0,0,0,16,1.9,640,1120,7,15,8,22,4,45,0,0,0,0,0,2,0,0,0
31,27,35.11,7.84,1.53,311,0,0,0,0,16,2.6,1824,848,40,16,4,12,2,30,0,0,1,0,0,3,1,0,0
32,27,36.67,7.85,0.86,311,0,0,0,0,16,2.6,2001,2001,7,4,8,8,2,70,0,0,0,0,0,0,1,0,0
31,27,36.8,7.88,2,311,0,0,0,0,16,0.5,1232,836,650,58,5,56,8,600,70,0,0,0,0,0,0,0,0
30,27,36.93,7.88,2.6,311,0,0,0,0,16,0.5,2001,2001,2,0,8,18,0,500,50,0,0,0,0,0,0,0,0
